Address,Points,Tokens
0xC2b00744EB2F8f5411bE43A9542a721B7b0CA03c,5,500
0x222FD19176B0beB96952615CD2c11d0B53fCbd27,5,500
0x509e4aac212D5562C76fB687f4Deaca738CcD2aE,5,500
0x6B466C24b0651D52995a66D3e653398c308A4E96,5,500
0xF143db60A0B1cBb8076B786Eb6635b93f18db744,5,500
0xF2BdddABBB3C60cE6F6a997140058326BD6fdF44,5,500
0x81898b4ba5D8b7050744EB50D2322AbE1bf81a12,5,500
0x5d6DD554ec1Bdf7FD613a518CbEE29484715a81a,5,500
0x866478B67b737111a074EB21ADa71BD7CC59e3f2,5,500
0xD191395078Ee0cbcd22Dae3B1A4250cd09337a59,5,500
0xBC5b552641e5d203f0a6C230aA9dC14DA7450053,5,500
0x94023c4B3328b6134f99948e4a8971258A7952Fa,5,500
0x2eb42E6257cA17C73858869c87b32D0cb7266ee5,5,500
0x7b8B83e68C73AA4F00e6eD1A505dE15147AD5764,5,500
0xB19f53A9aA7c6bA24d3e612e62FaD1Cdc57A7EB7,5,500
0x87FE4abD0A1B13Be279fE147732E5c0249dDA83A,5,500
0x1b784725944eE55eb74f41E29D1262a0dD4D9135,5,500
0x1776CFdcFFC21CD51B35d1EFAf5B3db4848dA1D7,5,500
0xde4A79db8c002B991137c4651138473A22A3Fc6B,5,500
0xE1A3435B683d863bCB6c8aA093De08ED0557eE99,5,500
0x1e7F92540941F9539BE4dbD2d7652ddCE7A05A71,5,500
0x535D4eF3d44Aa2447EAaB3Ff076Dcda5e17CFac1,5,500
0xd083764c39Eddb70A749e0c1F808C14706b0CF44,5,500
0xD12b78Df063fC4bC7bb12CF1f060B55a15dD759d,5,500
0x504AE5Caf5462654806F83e3C508A1A105887876,5,500
0x476547D8472407cb05acC4b3B8A5431871d0D072,5,500
0xB6d052d6F5921d52C1c14b69a02De04f840CeFCd,5,500
0x7136fbDdD4DFfa2369A9283B6E90A040318011Ca,5,500
0xA56d15B6bfA30e19069Be6FD5981ADF1de804B42,5,500
0x7EE9033aad1d11a80F1c1e8d769FeACBC97416dB,5,500
0xf4bb53eFcFd49Fe036FdCc8F46D981203ae3BAB8,5,500
0xeDf2FaF139BdA0b5e7DE6C3E586fdC752a4e3102,5,500
0x6C65fB326e7734Ba5508b5d043718288b43b9ed9,5,500
0x28Cd26d85b4ac655A489Aa3f259F81283BD1A804,5,500
0xd16A636D7aa27C8fA823e53Cf06F20dA4486eC6A,5,500
0x956D5740B3477F0B46daE26753B07EcBd8055908,5,500
0x30ac121ab722B8fdad82e6449E4D2a1dC08C280b,5,500
0x9073B943c749b85E83390c18cd45Df85dCd2E9Cc,5,500
0x536299a4fCF0d1d492596C2C816fc20F3F7Ec557,5,500
0xCE2a9143b272dEe1622b4c5E549eea4cF00fbe58,5,500
0xfaCEf700458D4Fc9746F7f3e0d37B462711fF09e,5,500
0x4FAFA767C9CB71394875c139D43AeE7799748908,5,500
0xE1b1aEC67295E36803be239e55e0e3B67AF4fFB4,5,500
0x986e92868A27548a31e88f7692E746CD7E86f39a,5,500
0x4A0895137D462F124478aF022862a8b20A8e43A2,5,500
0xA8cadC2268B01395f8573682fb9DD00Bd582E8A0,5,500
0x5E713C0B6539243bCa0D019bd7EF48545c08B926,5,500
0x809C9f8dd8CA93A41c3adca4972Fa234C28F7714,5,500
0xA32D31CC8877bB7961D84156EE4dADe6872EBE15,5,500
0xEdFedd45Fa5166ea9124f4C8cE6255B958326dc2,5,500
0xaaF2fbCC6568BCd2969bd6dBC3cC78fcF94D9f75,5,500
0x79fF97Fa6D32B0375FbE2B7dE68D92c13e5f16Ee,5,500
0x22fd1280933c9252345767C5f966cCde2EC1df23,5,500
0xA7664325B1e2061C224545A5b06Fbc405aB1fDF8,5,500
0x23F24381CF8518c4faFDaEeaC5C0f7c92b7aE678,5,500
0x514Dab03F7B65F23C3d2b0d0DB573cf01F0136Ba,5,500
0xFD507230712578a1960b3DC2a5B3c0E45e7CF0Fd,5,500
0xA50d0e425461ccAb26Ef30104cDd879b90dB3843,5,500
0x4f8c531df3d97c6Cd437aC8DfE756975445D1161,5,500
0x9171FEf07a7DE046d9dbEeAf174C81E8Fa26Fb1e,5,500
0x843a3c4ED93fb1f1335D5d174745551468106715,5,500
0xC1EBF802A8ec31e89FFae132847692D45F11565b,5,500
0x88e0315F40Ac7B2926BB09871d708AFce6dbCC4B,5,500
0x9055d0cA4d9e8537A0F4D1f27002Ea3278ccbfa2,5,500
0xDF290293C4A4d6eBe38Fd7085d7721041f927E0a,5,500
0xd55396C5c19145aF57168B22187Bc38854204C3d,5,500
0x3Ff73c0bd868F5C0e611A04599D401990253cf5d,5,500
0x627707Ae8eD8c0Ad4aCC78a686b43F0b1657CE2A,5,500
0x599a943eA3e6b8287af7eE466Ff86565355c3Af4,5,500
0x8062E69aF89430d0749697ceDE9614Cda80325e0,5,500
0x795c5491b2cc081916Fa1C893e1cd73194b6Dc39,5,500
0xBdEe2AcDFCEB458b1d7cC6251733D82F8d3a9fA4,5,500
0x67E9959f16EddC6c62e0900C2c28978C01407314,5,500
0x1939aEccAa076E77ACb6D9D8c1893F2824bfd9a8,5,500
0x6FFeA350ac02F9A946464Aa24390595D9d730B28,5,500
0x4853fd36Be1A17754e19Cf23A1497EAF4400a4C1,5,500
0xE89726f611CC1571c13511D50C0089b394384BA4,5,500
0xDF31377B1452F9c7c4C187bF653fD504a7C2C4d5,5,500
0x1d92245f24EE5A9b750615eef7ddc04E827624F5,5,500
0x0e2D5Ec4cC0A889D5BCB468A8377562D412ca561,5,500
0x68FDe8247196a5108317992E567513C3d5f98663,5,500
0xbF6a314764424Ef942ED68962705981F1Bb16c07,5,500
0x37f2dF77623EE25A0Ae07aC1Ac138a642dd1E65A,5,500
0x943980b467fE194Beb923dAF7A544aBce90b5f93,5,500
0x3FbDd27823e5e58db3e4e1cCc5DE617B100Fcde0,5,500
0x269E60D1514C8249aeeCD925e59ECE500827B1C6,5,500
0x80673b190BF0Db65D6B3aAE43c91A2422ded0e6E,5,500
0xdE890d55584433Fc91D8F0eA798437E005233b5a,5,500
0x0ae98a877Fd56cd9e959b1f64E40Ed93FF0d7031,5,500
0xd956D35c348DAa334245402A31Fde52120B1DCFF,5,500
0x0b888ECAa9cF01848d15b61abAE7F97181b1F9f5,5,500
0x48B0A0811d1275bfB171ad5098F504b5015A4394,5,500
0xb27f2d1dEC591D5bD97751b4a4B9c3d2Ff506945,5,500
0x3201d573EEFCBfA3CF942d6d9553789B4B0c7C07,5,500
0x9cbdbeA7684D53DdcE58f479B6a0170e46686E71,5,500
0xbaB14B68c7F48645b7BE379BF8B8983DEfc0454F,5,500
0x3B9Aa68e59FDc640546f2b9A268e228f7E16D835,5,500
0xB9AF525C3c4255D5D925f809eC9FfccF4Abc1abc,5,500
0xd516c9877578f3d21c4221fbD3cB8D2a17312EBe,5,500
0x713D6B776feD827cC65126C4ad4b4C58B02Cf511,5,500
0x646985bBB677653e5768139D354ca706F1858fCF,5,500
0x4A2bF5F73874BE0D401128023E4BC75430D96e32,5,500
0x0d5B143ca84d1Fb2e288c2eE4E9117326677Fd14,5,500
0x58cF49717Fc9bd9c0F9DA7B1fE169f8f643C66b4,5,500
0x7A334fBcAb94E38fd437d43851F19f79a9E4709d,5,500
0x28c8DFAbb786A386736AeeB4C748AB1306E84752,5,500
0x0d1035CD6411120D0c383A85a5DdcB54C4b629D7,5,500
0xb80417E5967d2C239343777A431E6D9166c54d21,5,500
0x0fa76dCcF421DBD6c074334f12997e55eD469c0E,5,500
0x9906854743e3aF74490D7D975723C75CCA17B77B,5,500
0x0b19D6F30BE3a484113ae809f8351341fD098288,5,500
0x64756A78A6b5E1DEf3041e3361e7B597A8649906,5,500
0xf7C04A39e47C7ea9D6888F9389eA85846e22aE1a,5,500
0x6Bbbd7151c7a345f633A3Cb7a41C4bbe6ed762D1,5,500
0x00F3a6aF11fEEF99893676987b87c2f6e3Fb2e9B,5,500
0x6558f600E610e77692Ab92CBF54Cd72c2909D71a,5,500
0xF17DC7e725b06f238d6058b0947A7177f2E3bD6C,5,500
0xb2299029324a401A462964ac269eFCCbe89437B0,5,500
0x13d2Ea1A50a008b02109ADC55e0fa89363C2d1f2,5,500
0x634f05De454f44C09a89963Dacc39c7be70EAFe5,5,500
0xD9bDaf86a4caeFF080EF416B115ff723FD3CbF95,5,500
0xE1AB85E458ebEA43c5302CE84f5a89Cb22fE351a,5,500
0x7EAc56933Bdde9125e7d20f17eDb6fE3a831C563,5,500
0x670d375ef22B8096760Acd80f074C9cB4aBA2624,5,500
0x00546D30282c23240d4083813CA24Bf8569cb4f7,5,500
0xBA79b053281a1F48d7479C9516Fc8d6e919426b2,5,500
0x210b0D0694ff95c99dD693DD89CDF2f88de6beC4,5,500
0x6bc6B0BAb2e19d97AE2b20770361B62DDfca862E,5,500
0x08ba8355E85A0EC385D16D6B6Ae93cB6919aB08A,5,500
0x05097C27631f3C41237c7AbEf075c4B8e281EAe7,5,500
0xDbe9Fe36b710D1EE3f80C0dcA9EeF065619b9623,5,500
0x831358C03ECAaed58830f513c961Ee81Ce4f4807,5,500
0x88bf5A2E82510847E5dcBF33F44A9F611F1C1dF5,5,500
0x9647d62c4B6cA9D5DD678aeEEa963B4237bD35F3,5,500
0x1D00d8BF9EEbfE4959B9c020dA45B331E252851D,5,500
0x6a2ee407bc1ef9106694bAD0c13f70BEB9D87cB3,5,500
0xE33bf39BC2A7fD039d24C93Ca3012547136Ce3F3,5,500
0xdCfDd5F3f04ed933d0ee7d1Bcba6E3b6a0F1fb24,5,500
0xf58679162fCAc31c8Aa5255256b4A491E72C9c9b,5,500
0x2860cE83720bAB73B28E0179F64F2EAF810fD995,5,500
0x58f1101f3632f1D0544197351FbdEd673f4b43F1,5,500
0x17baE63261E93118b7cbA57b98cceb02ba57F288,5,500
0x1FBE3ca9baE81Ad615F1B90f92C173f855E9aBaD,5,500
0x540B58De321CC0266386649FA1DAE502572f5F37,5,500
0xe29A226d638c2f8cf71cCD0E764aC0bE38942F57,5,500
0x7d1178B327fbD499B0Fa8007612f828EFb79D620,5,500
0xBe78D17Ddc55255eaD5EbA2f8A99363f6bf2b39b,5,500
0xe7DFbD9c48877621B7Ed0d0cAe02D4d1D71fc231,5,500
0x69850ec1E0a46cE63207CF228EBb9d7eE3B0A6ED,5,500
0x7f617D758cC37A26c23166e29bFc0e1920Cab094,5,500
0xDa1CD6722032f36029062771737076fe0052845e,5,500
0xf91c49B5De5A715Df40B342AEc0e2731F3925221,5,500
0xBfE59ff420cB2045f0F4e9CcA266415a485f1F48,5,500
0x5eCad8b723d08e3865Ce163EF14356711DC6d841,5,500
0x3f77202653079ADb829e8b070838c639fc26ec26,5,500
0x887D83F7Dc81aF01A7d4c59bA2FF6f135272e196,5,500
0x5A5626b9d156242E111A289C9072598CF136dbc0,5,500
0x7d8c93F9eC8a7C931De239897d3533fdbb2Dd4b4,5,500
0x98479E6D18580052E1Ed593d5fB2F3353c10f10A,5,500
0x9D6b33774BD65aFD1392b0303265E45176c7d33a,5,500
0xC8719D8F27F42D6d12644a0C9D1E998784c2D581,5,500
0xCceE19C9FDa1EcDDC607b6B7AF3693C257d60C6E,5,500
0xDFa26445f38aD802e768464344Cd512a7BfFfD4b,5,500
0xFFA49491E7DDD9283554504a78281617Aaa4D827,5,500
0x24A9C5C58B28FD45396b45B2c53f720c42c2323C,5,500
0x9f015B246a6bC257B1205c9df1c03db75DB518aA,5,500
0x098f6F171C7d4c0F31c07b8d511F40b2338347Eb,5,500
0xeAa6fDEdCf9D6a732229baa7B046f9EFA32Cd03e,5,500
0xd4e589D8d8263137FF00cdE8f1AAa9eA223aB5aA,5,500
0x196283bCe3e38D98f9f4c424a1A148b248Eaa4F9,5,500
0x8a76DeC1cFfEE5a8FaeBB5db7988c3E8A8C2C4d3,5,500
0x8F64bE4B1531A2F5cC8fCB3C01172C42609CF85A,5,500
0x89916ED3B509803E8f43d972a13502Ed62773787,5,500
0x0358C6316A986C193D53A2cdDc4A8fB78b924D76,5,500
0x7771aa2D64BDa3503c3dE54Ccd1c3b857da66B5a,5,500
0x51AC3C56DaCcdA5e808E6F5a9cAb17de8EBCA51a,5,500
0x80ab1F85F10fb3E5e77BA1434392571A8D1C63c6,5,500
0x1B2dAb8062e1d7ea6D6BfF01aE297feDE19E3125,5,500
0xEa102e5D531B72F3D7b249a3BACC164214F3C146,5,500
0xCa29805F4341DA2169542FeA308D5414CaCdaa3D,5,500
0xac948Ffe754ECEF16Ca3aC00864554E5eC612e2d,5,500
0x9f91D0Fb1E5Ec696249Ad6B2212F020754C6c22e,5,500
0x62dC42574064DECF661DA509da89E6f3E7cE8f9c,5,500
0xcD229690B8A7eA87Fdf70A4B2A256CfD01677373,5,500
0x84C0190aF5e489A7537e9011e8dfC38cB39Cc6c6,5,500
0x61FaE0606FE1bb4eB854282C63aabdABE3a99822,5,500
0xB436e37CD39B09b442B5dF6BE53C215D37Cf6Bfa,5,500
0x74b0D3CA2709cb51738C179d66c4b70f3bB18778,5,500
0xCB85C76F9eDbcd56A14e11E5a037c66469CCB8c6,5,500
0x467781E62B439557127699c71C761AC4f7150A48,5,500
0x7a8733921fFd958bF0bE8dd0b68DDaC5c9eF74e5,5,500
0x89B60f525315974e2477C92ecdC03a98b6ecC2b8,5,500
0xce03B7FB6d1Edf2339AFfff3D6353ff70F5997c1,5,500
0x1936f1C988Cd340DdfEbe948C61C5f1a764d105C,5,500
0x006995C4f7D8B2d81D75d95926557196b47e4B0B,5,500
0x1bca19Ec1EDD19c3E943759CB96810406Bb8FBF1,5,500
0xEfcE734f3D858629F306eF3753Dc9a379a06BB0F,5,500
0xAe4DE8E7fE348eB8812E2a4f67101218Ae0e323B,5,500
0x0937C36a71d48df7C345e1d613a8b013FBe8c144,5,500
0x68a1708aFa822163cF671E7457EBb10a3dC189E4,5,500
0x6ff6AD4Ba65EE2e27d28173F9E066C4E525cb417,5,500
0x9837A657Fe0bc953A3bD2A4B7e9965756701bf08,5,500
0xAB63bB75aaC4fF04Aa3BC6C46fe3b0B20FCA7980,5,500
0x519F80cCf0364852C48ec45e95FA7Ce74F716B9c,5,500
0xDDa1E145d9FB9992B7da899925F1d0A913D01B54,5,500
0x216032E4AfF2b17623ef9FC875EAD8ffE8D068d8,5,500
0xf5B9A967eaaDaAD691AD850DFcEb23771e05b710,5,500
0x24D1b0f749eB3B13853505453A85e903CbB7648b,5,500
0x0CD64B50a73083108ff5ae4A2BeEC5c96eb9aa84,5,500
0xC97229C3Af5c9Dc934b6F4fF25F6941451b15c28,5,500
0x8cFB8751fDe193523Ae2E31Bb58F572B9C2B27f6,5,500
0x5924EB6A482CeA85e23403E448257FbE5c58A9ed,5,500
0x573866Db6F5eFFe0a3FE148137D195dF34a526bF,5,500
0x230127FEF8BB276B108dc53625E7E79d0FCb6dC6,5,500
0x9BF2A9C5BDeCd50e93b9ecC7B32870cCB649Ce0D,5,500
0x601Dc6afDa0BD33c528A5D45a18fF87517aCdAd5,5,500
0xdaa70Eac656777b11D7EdCCf67dD2dAd8240Bb8c,5,500
0x71284DDCaBA20f2386c09B9CcD3Ad1d369Bf4E30,5,500
0x017eD841Ea7FF37b3473aE9D1998B6BaA0C49cb8,5,500
0xc3b4178f09324b15486C74d1A928A58Ab8148f60,5,500
0xAA7F959eC619C2bdA92B95f637bCAC4068e3d282,5,500
0x5bc5F82915360Af0eb22E3A259E61Ca5B041c225,5,500
0xf2FbE43248c39D14B11852F5CE6E1b1ab31Ca1E6,5,500
0xbB2bC4bc61934746B0Af36e0FAbA01Ed453Bb1F8,5,500
0x13Af2dCD1FBF1Ad0dD33fb1e1E01fCb0a01AdAC7,5,500
0xf01e6A7aC4eB5C7b5DFa0B849AeA95987745a52c,5,500
0xD68b16B2c0e224b6F762623D3EcEFD707bbA2F00,5,500
0x5ddb2a390c56A9aEDE050fB2FB442638b77a992a,5,500
0x2031142088aC59Ad54d1db508f90f4c2b45F09F2,5,500
0x4ec81264652317327B0b367A0CAd9B526046E3f9,5,500
0xEB7F47B2B41285101b7D5F27Fd1F4edf1c4279Bd,5,500
0x7371F4DAaAbAc92bCDD1AEfA6445fC9C25C5C337,5,500
0x853aABF91Feb481cd8651265223F112Be3248801,5,500
0xA0e268F89e641D92573D28FB82643e11972e051c,5,500
0x55Abb1b8359D7bff4Ba9352b411E5c0E03bEEf07,5,500
0x68b7A64C61a2A643204A5B80dfe80D57294d6379,5,500
0x9f5de1e9A73024d24d3Db240BA1003053cE93Dd2,5,500
0x5B5EE35d3f2C73EEe6032B75Dd4CD17D5B5aC721,5,500
0x6543c99d0e073c140Fd08A741c6cfdcd1449da94,5,500
0x560F68bAe283235D20E5a46b1026D0234E9B5C3c,5,500
0x59DB46657132B3F517705A81E3C034fCC6Bf23f7,5,500
0xD62678cAe979b468F814C9F7fA2E9353F9864a27,5,500
0x5276DC02f79c54ab859E345192bfEF5518d6bC57,5,500
0xCA21d1D2FA81641C3F75d8786d6529f9B7512Ef5,5,500
0xB96fB3Ef787F0c785c3AAe333aa1126B98D4F8Fe,5,500
0xB202De53696392D116CcCEc4f7Ebd800A511e59f,5,500
0xC06C7C6ec618DE992d597D8e347669EA44eDe2bc,5,500
0xF67cAEbBbE7b630d137d2901637C02899ED3211b,5,500
0x4FF3d7AE3D85B17E87f9cAABB1C0D3EA9C9429e3,5,500
0x372E0D4156b4d0659EA46b91D4FaC17DaE031e7F,5,500
0x4B950e963Cc11f8eAfC43a568Ede45E22F9D6A20,5,500
0x430d00d7b63715fF5f19c825B750Aa20CE627C8b,5,500
0xFEdEeD93aFfbB068CF78b7066CE12affEE099396,5,500
0xaFbc3F98EEDB5f9A25a4AB2232d1346612efE77C,5,500
0x270DE0Ae1BEF06d1de5cdBDcF411357f5784eD2e,5,500
0xf7CaD584a4d56959B5EE6B66d28BB1FeAC29C68d,5,500
0xf56345338Cb4CddaF915ebeF3bfde63E70FE3053,5,500
0x073f0DC58e9989C827bA5b7b35570B7315652e63,5,500
0x5c70aF3ddc7e815a40F2A09d22483e6E24EdDf8E,5,500
0xd91e1Cd9Fc7B536A1167392b9F77534d20E441CD,5,500
0xAA0dd4544Fb4aC8C706011BFa8F16638fB6409F3,5,500
0x33fc2bE5563e3c02a3e127F01Bbd71Db472Aa613,5,500
0xD342f616a504Cbd471B0405b70bF991c1D6fE72B,5,500
0xa8beC283AbF020b10DBE80D6A2Fa92bEadD6253c,5,500
0x0eC47b8e26fD39dfDB6aB68303e40AEC3726A8De,5,500
0xDecd4b961B1984c44AFbADbE2844777A627572aA,5,500
0x4489C7836eBE6aBf8a95Ad87877E8123e5F20A25,5,500
0x189c49ADE75486008Fa96B75490EEc578aa2549c,5,500
0x5d2815E07Ed95Aea5e4E154C13e0BF89815167a3,5,500
0x73186b2A81952C2340c4eB2e74e89869E1183dF0,5,500
0xb3D1a413968f7133EF644e720F74E216090C51a8,5,500
0x58ba29F7b72B896c5F8faE603DaB7891106b1701,5,500
0xAe42B13CF992FeB85eEEf0c8B91FDDbFe721C02c,5,500
0xb7485Ece2fd1eF566AFEec4586773cF9dcb5f44a,5,500
0x380E5b655d459A0cFa6fa2DFBbE586bf40DcFd7F,5,500
0x11B70B650cee2d12eF0f037894cB5e81291fC711,5,500
0x015Ba73b866c0FACfeCC84fE90d72ED1f4598380,5,500
0x3402AcA642DdB9C322872Dd84a3d4e2F1C17eFF2,5,500
0xe7c84bb8B6f38177b01D4E573C2d0c73B33d11b5,5,500
0xc8D7f5e1cFEe2dEAc53eAFA5E7e95Be968B1a629,5,500
0xFB5Beb0145528408d9460888Ff075F92f3fe9c0B,5,500
0x26C5e7ee4679Cb8cd12c73FCaC84a8932C449c27,5,500
0x9033b283f07e9Ab12285f12d4001332bbFe06dC1,5,500
0x54FCb9929D8f5268eC315Bd015890FBcc9d446F7,5,500
0x67f737Bd4F746cBE71c67F82c4aa60Bc839B170a,5,500
0x21CF20986cf3Fc23D7666D898bfDc5d3F49FF8fB,5,500
0x74fa01a5D0ef8039f1E14F4d4C8f90e8602e07B4,5,500
0x3Cc1A943B27c2AF7c6dcF3Be0137f66c2f22E712,5,500
0x0cE98350b9Dea81fe0b47DBC4787a1E9f8F1D7ff,5,500
0x4A6737Da9668D09aCE702c3ff5e0dA33a84d28F7,5,500
0x6d9fFaede2c6CD9bb48becE230ad589e0E0D981c,5,500
0xAFcA747b067C40Ae0Dda3F170Ae971a2CBf4D05C,5,500
0x6dA0a1784De1aBDDe1734bA37eCa3d560bf044c0,5,500
0xF7C0D5e897666Ce6590a749fF1bD9Edaf7EaB2a5,5,500
0xbef65BF144bdEa1667A74F14aD552c751aD4C056,5,500
0x795050DeCc0322567C4f0098209d4eDC5a69b9D0,5,500
0x1A1c37C145a1EaB58C43F003EBB55C18083b5987,5,500
0xe052B2FCF0343BA2Cc6A42EF5626C64e9b15f984,5,500
0x2d240C5d58A8445E99dADF3Fd41A492dFeAF7E4C,5,500
0x42c9A3f034592C39028AEa70A6e69Fbc6cCf6C31,5,500
0x9d5f156c4781DE73323C8065EBCb449bc890c742,5,500
0x059623707A3bea5F6eb64b2b5c6C5e905a4aC12f,5,500
0x85E743584491c88CdFFd3eC704eca55606f42957,5,500
0xbd7E19E48755119324a318514F1996B5B6B77A66,5,500
0xdAe00969D9B289F9A305b3572B23aF151a0C2aC8,5,500
0xA3C467c0ADE0d670fcf891dE4a64C96a4fB07b5F,5,500
0xb79541Be080a59fdcE6C0b43219ba56c725eC65e,5,500
0xd9D1730A243B5e563b5238dbE4FD81427E6d5A94,5,500
0x7Ad2b076D7523cd68b6CD1CbB29A2F173Cbb8E22,5,500
0x9697851575944a738A122C0386630DEb37DBFb46,5,500
0x743e9A51D1e9C7b91F49Ea9186C83101d669893C,5,500
0x76e4dc565426c6146f14d3E3aa99135F77DEA876,5,500
0x0b24a0a60085c9EB84317A14a4859288920a806b,5,500
0x51A299f70c0aC2Bfd7c1CCF41751bdf058867fd7,5,500
0xeD16807F3CD1ab579388e0b00394834e31eb512f,5,500
0xca4aD39F872E89Ef23eABd5716363Fc22513E147,5,500
0x736F263A8349Edcac1132d6906764352194c17E7,5,500
0x00530d56d05dDB465dCe9246F9494b6bd7875343,5,500
0x278Fc3411B070d3Ee3fc2624F79fd77C5Fa1183b,5,500
0xea9BBcBCBbDaA995e48A296496F3699e79657960,5,500
0xD92fE8B91aB9eC967eC4208eac1d4EA625cDFF03,5,500
0x64dCA48a44e3f92b2f6d1F707DAe5a4A6eb01bd8,5,500
0x8a67Dcd2345a2d2A2f3D7666a368Cbb2950F04E2,5,500
0xd5fb864ACfD6BB2f72939f122e89fF7F475924f5,5,500
0x205b989c9b8944fC96d526083928D0Fb070D1E57,5,500
0xFA5f3FB458D99f093e6715cE8c6496f03eb1438b,5,500
0x14AC79A79909Aa55E3A8004ef53c47cC16CF5e9e,5,500
0xdC2c674fEdfcb97cED9E68C607539Abb6EE280e2,5,500
0xf6090B204a0c75e1A52C66Bcd5c3040a24534ff5,5,500
0xA36541C62493Da8441A31F96ecD072FCDDfe2C42,5,500
0xd06a312673d6eD7ddFC5cf35D3De088200c3172c,5,500
0xC76999d1e5dD99f3a5cF555e4E20fE5fE169799F,5,500
0x1bfbAAa2FcA1DB2DC281755ADF4CB9f1cDEF3405,5,500
0xa0B3461655b7fadAf1901c65e6fa5716EF7D9D13,5,500
0x92Ad9FBdA38261d38c251e3ffe5D9166e24E8A0D,5,500
0x64833fFa2E2793fFde6a0C8dD9963bee20e887bE,5,500
0x67f3266DD4078d0E9B97c73D08DFAA5775C82f1C,5,500
0xbcD415E3542Af79b221b0e6A69F4669532d73421,5,500
0x5d4B22c43134c7828c688f21db802d09FE4C942b,5,500
0x596F95257637420cC69F37cB12a359921E1BcE3c,5,500
0xaB70f6d0C67b06c4fA76c606efc835eA677878cd,5,500
0x2E625cfEFb1eB4548056F87ED614357e422e8436,5,500
0x75e923e1518efD20FD03832B3c4edAb9248f3deC,5,500
0x8658B61d8041f475cA4Ef538647EA39C71941582,5,500
0x9E9fbeB970383A43d6Fba10Af4Bc0a96E567f83A,5,500
0xD5d452cb6c742feF66d1739AeF5084735ca0Af75,5,500
0x2377b5fBB0C02eeB7e2F3B570E6Cf4668559F939,5,500
0xdCd803D1991Cd6abc5f0e5F4bA39167aa7c73832,5,500
0x4fEe85400D07f94d61282107D3F93245831aa2Bb,5,500
0x8db47088983fE4999e768E96f4AeC37336A73D8c,5,500
0x337d49058418c74414c7F56de2ADCdcB1bf53089,5,500
0x21f299093AeC6d4D235Dd7A566f5ABd121ca31E6,5,500
0xb83db5Ee6d7c49BE5B594A1dC299aECDbF8375FC,5,500
0x037521861f62E029C95E45BD05290d3C5f9Ab3f1,5,500
0x0eE77cA27a6669540aFbA76a420362B5E34DE0f2,5,500
0xB287f71Adf6Db85D8693D9f51171d214760f55ff,5,500
0xB7c7B4EF978dcf8973af27fC958B835c1E248154,5,500
0xc2Ce6a6d3e04d407C5F5a4354575c3FE2888CE34,5,500
0x6018e9ed9eA39111d116F3A638606a164A497323,5,500
0x4210fD4fD4402a1fC4Fa4f2CBd5a362653Fa9aB3,5,500
0x56feeC9837B08cD1aF4D542c07FB63696e1c9556,5,500
0xC9cD6E7dd049C699e698e5164042a394235cd554,5,500
0x67F3c18339aC0DA29be9573D559A1291100B7C7B,5,500
0x921F41c3A816be4d6CbC39E955e3EC186C8f5d16,5,500
0x1F8974539cBFcD3a6E182f089C9e991a12A2aE4f,5,500
0x7BDA8AB97dec06E1086AF32b0B92b32dA6d5E400,5,500
0xF4D6FD9a555D2FC9355D9D582EE7ED936adde226,5,500
0x6A400f226Fa4eAAf140A4959211Bce7A90441a7c,5,500
0x93aBb9Ce52e099DfE54e27361eC01527145dB2c6,5,500
0x448fA9D4442BB840DEEB5BDC1388D5b0Fe3a9820,5,500
0xB1847E28C21876c4a2035057C947A9Bec51baFBb,5,500
0xb9eFf387eE527A2Eb925286A3f0eFCDa703b81c9,5,500
0xD998408D49C04bf9CB7D5850A665E632B33a2DA3,5,500
0x12cFA0fcBf3B2B12D90025D03EBC3241EbD63BFa,5,500
0x53B523cEa20fC0046d4502150B7fc74fB84DE597,5,500
0xAd27Be6a67d6ab0b2BC7345049eB07c1409eAc8D,5,500
0xD77Eea24A34b9A86f91ba381B1091386FE1cC772,5,500
0x8Dc4491F44100743AE87Ace1ff2AfB05de421652,5,500
0xdBA29f712e7c7B9a5871effC47628eC2166D4038,5,500
0x7766c2d3550d88633b7AaE465eE1A2C2FfB66aAe,5,500
0x6AB1C1B2cB919f83295B53fFFf49550FD349E107,5,500
0x7757DBcE04Ba532e3f33AD9161c4a5E315c14CAe,5,500
0xF5089DB21836Ed9811b831EA117816c3CD19aa77,5,500
0xC343a42ebba192c8084e934F57bBDb738E4a9937,5,500
0xfE67a9E6038fC44Dc4e771645939c554E88d1498,5,500
0x250c679b4F3081f17c562368f4a1Ad51Be87d555,5,500
0xa43cf2D0a0A9B92307C31ee31f4d33adAFA11670,5,500
0xC018C32688f78064BeCa50F993195876eC981590,5,500
0x0FDcba55fab6911BE31416914a3Fa1672d95C409,5,500
0xa79F5d584be66866875c7CdCacF23dD147E05312,5,500
0xbB7E72cb7215EEC83236C1Bd34d74F33a4c48751,5,500
0x268eeBd358bEb024Fe213b1F3f6C8B5e1F31E3f3,5,500
0xd135966a37B364BdD44734ED504961b43C26CF94,5,500
0x218F304F1b43d40f01f60F0294727A59afdC37DF,5,500
0xd0e24E14b36f0261F4b6f1B9AE2E7995bD1d8b03,5,500
0xbd6e32eF13A15ED19fBDd59216Df7B896DD612bB,5,500
0x613CaF4Be11dC94Cb60922386aA1E01A590dF989,5,500
0x7aA7D13c9C44a3B9bA3206C70b2B5aC246dEB85D,5,500
